SEGID,AADT2019,ATYPE,FTGROUP,FACGEO,STATIONGROUP
2925_000.0,14828.0,2,Arterial,Statewide,COS
2925_001.2,14828.0,2,Arterial,Statewide,COS
2925_001.5,14828.0,2,Arterial,Statewide,COS
2926_000.0,3887.0,3,Arterial,Statewide,COT
2926_000.6,3887.0,3,Arterial,Statewide,COT
2926_001.0,3887.0,3,Arterial,Statewide,COT
2927_000.0,500.0,2,Arterial,Statewide,COS
2928_000.0,3025.0,3,Arterial,Statewide,COT
2928_000.2,3025.0,3,Arterial,Statewide,COT
2928_001.2,3025.0,3,Arterial,Statewide,COT
2929_000.0,500.0,3,Arterial,Statewide,COT
2929_000.8,500.0,3,Arterial,Statewide,COT
2929_001.0,500.0,3,Arterial,Statewide,COT
2929_001.5,500.0,3,Arterial,Statewide,COT
2929_002.3,500.0,3,Arterial,Statewide,COT
2930_000.0,3598.0,4,Arterial,Statewide,COU
2931_000.0,1000.0,3,Arterial,Statewide,COT
2931_000.7,1000.0,3,Arterial,Statewide,COT
2931_001.0,1000.0,3,Arterial,Statewide,COT
2931_001.5,500.0,3,Arterial,Statewide,COT
2932_000.0,2102.0,4,Arterial,Statewide,COU
2932_000.8,2102.0,3,Arterial,Statewide,COT
2932_001.3,2102.0,2,Arterial,Statewide,COS
2932_002.2,2102.0,2,Arterial,Statewide,COS
2932_002.7,2102.0,3,Arterial,Statewide,COT
2932_003.7,2102.0,3,Arterial,Statewide,COT
2933_000.0,500.0,2,Arterial,Statewide,COS
2933_000.5,500.0,1,Arterial,Statewide,COP
2933_002.0,500.0,3,Arterial,Statewide,COT
2933_002.5,500.0,3,Arterial,Statewide,COT
2933_003.3,500.0,3,Arterial,Statewide,COT
2935_000.0,500.0,3,Arterial,Statewide,COT
2935_001.1,500.0,3,Arterial,Statewide,COT
2935_001.4,500.0,3,Arterial,Statewide,COT
2936_000.0,1051.0,4,Arterial,Statewide,COU
2936_000.5,500.0,3,Arterial,Statewide,COT
2936_001.1,0.0,4,Arterial,Statewide,COU
2937_000.1,500.0,3,Arterial,Statewide,COT
2937_000.4,500.0,3,Arterial,Statewide,COT
2937_003.6,500.0,3,Arterial,Statewide,COT
2937_004.1,500.0,3,Arterial,Statewide,COT
2937_004.6,500.0,3,Arterial,Statewide,COT
2938_000.3,1892.0,3,Arterial,Statewide,COT
2938_000.8,1892.0,4,Arterial,Statewide,COU
2939_000.2,1000.0,3,Arterial,Statewide,COT
2939_001.1,1000.0,3,Arterial,Statewide,COT
2939_001.3,1000.0,3,Arterial,Statewide,COT
2939_002.8,1000.0,4,Arterial,Statewide,COU
2940_000.0,9164.0,3,Arterial,Statewide,COT
2940_000.4,9164.0,3,Arterial,Statewide,COT
2940_000.6,9164.0,3,Arterial,Statewide,COT
2941_000.0,1000.0,4,Arterial,Statewide,COU
2943_000.0,1000.0,3,Arterial,Statewide,COT
2943_001.1,1000.0,3,Arterial,Statewide,COT
2943_001.2,1000.0,3,Arterial,Statewide,COT
2943_001.3,1000.0,3,Arterial,Statewide,COT
2944_000.0,1051.0,2,Arterial,Statewide,COS
2944_000.3,1051.0,4,Arterial,Statewide,COU
2945_000.0,500.0,4,Arterial,Statewide,COU
2945_001.3,500.0,4,Arterial,Statewide,COU
2945_003.0,500.0,4,Arterial,Statewide,COU
2946_000.0,20358.0,4,Arterial,Statewide,COU
2946_000.2,20358.0,4,Arterial,Statewide,COU
2946_000.6,17638.0,4,Arterial,Statewide,COU
2946_001.1,17870.0,4,Arterial,Statewide,COU
2946_001.6,11824.0,4,Arterial,Statewide,COU
2946_002.2,8877.0,4,Arterial,Statewide,COU
2946_002.7,11965.0,4,Arterial,Statewide,COU
2946_003.2,12561.0,3,Arterial,Statewide,COT
2946_003.6,11292.0,3,Arterial,Statewide,COT
2946_004.1,11749.0,3,Arterial,Statewide,COT
2946_004.7,12412.0,3,Arterial,Statewide,COT
2946_005.1,12412.0,3,Arterial,Statewide,COT
2947_000.6,1000.0,3,Arterial,Statewide,COT
2947_001.1,1000.0,4,Arterial,Statewide,COU
2949_000.0,500.0,2,Arterial,Statewide,COS
2949_000.8,500.0,2,Arterial,Statewide,COS
2949_001.8,500.0,2,Arterial,Statewide,COS
2949_003.4,500.0,2,Arterial,Statewide,COS
2950_000.0,755.0,3,Arterial,Statewide,COT
2950_001.3,755.0,2,Arterial,Statewide,COS
2951_000.0,500.0,2,Arterial,Statewide,COS
2953_000.0,1000.0,3,Arterial,Statewide,COT
2954_000.0,6198.0,4,Arterial,Statewide,COU
2954_000.5,10483.0,4,Arterial,Statewide,COU
2954_001.0,10483.0,4,Arterial,Statewide,COU
2954_001.5,12027.0,4,Arterial,Statewide,COU
2954_001.7,12027.0,4,Arterial,Statewide,COU
2954_001.9,6123.0,4,Arterial,Statewide,COU
2954_002.0,6123.0,4,Arterial,Statewide,COU
2954_002.5,5961.0,3,Arterial,Statewide,COT
2954_003.0,2500.0,4,Arterial,Statewide,COU
2955_000.0,500.0,3,Arterial,Statewide,COT
2955_001.1,500.0,3,Arterial,Statewide,COT
2956_000.0,2102.0,3,Arterial,Statewide,COT
2956_000.2,2102.0,3,Arterial,Statewide,COT
2957_000.0,500.0,3,Arterial,Statewide,COT
2957_001.0,500.0,3,Arterial,Statewide,COT
2957_002.0,500.0,3,Arterial,Statewide,COT
2958_000.0,7897.0,4,Arterial,Statewide,COU
2958_000.1,7897.0,4,Arterial,Statewide,COU
2958_000.4,7897.0,4,Arterial,Statewide,COU
2958_000.6,6869.0,4,Arterial,Statewide,COU
2958_001.1,10256.0,4,Arterial,Statewide,COU
2958_001.6,8775.0,4,Arterial,Statewide,COU
2958_002.1,2157.0,4,Arterial,Statewide,COU
2959_000.0,500.0,3,Arterial,Statewide,COT
2959_001.0,500.0,3,Arterial,Statewide,COT
2960_000.0,10841.0,4,Arterial,Statewide,COU
2960_000.4,30046.0,4,Arterial,Statewide,COU
2960_000.6,33124.0,4,Arterial,Statewide,COU
2960_001.0,33124.0,4,Arterial,Statewide,COU
2960_001.5,33588.0,4,Arterial,Statewide,COU
2960_001.9,31510.0,4,Arterial,Statewide,COU
2960_002.0,31510.0,4,Arterial,Statewide,COU
2960_002.5,24293.0,4,Arterial,Statewide,COU
2960_003.0,21035.0,4,Arterial,Statewide,COU
2960_003.4,21035.0,4,Arterial,Statewide,COU
2960_004.1,5353.0,4,Arterial,Statewide,COU
2961_000.0,1000.0,3,Arterial,Statewide,COT
2961_001.0,1000.0,3,Arterial,Statewide,COT
2962_000.0,9938.0,4,Arterial,Statewide,COU
2962_000.2,9938.0,4,Arterial,Statewide,COU
2962_001.8,0.0,3,Arterial,Statewide,COT
2963_000.0,500.0,4,Arterial,Statewide,COU
2963_000.6,500.0,4,Arterial,Statewide,COU
2963_001.1,500.0,4,Arterial,Statewide,COU
2964_000.0,5257.0,4,Arterial,Statewide,COU
2964_000.5,5257.0,4,Arterial,Statewide,COU
2964_001.0,5257.0,4,Arterial,Statewide,COU
2964_001.5,5257.0,4,Arterial,Statewide,COU
2964_002.0,5257.0,4,Arterial,Statewide,COU
2964_002.1,5257.0,4,Arterial,Statewide,COU
2964_002.2,5257.0,4,Arterial,Statewide,COU
2964_002.5,5257.0,4,Arterial,Statewide,COU
2964_003.0,5257.0,4,Arterial,Statewide,COU
2965_000.0,8918.0,4,Arterial,Statewide,COU
2965_000.5,9341.0,4,Arterial,Statewide,COU
2965_001.1,10894.0,4,Arterial,Statewide,COU
2965_001.6,9139.0,4,Arterial,Statewide,COU
2965_002.1,5610.0,4,Arterial,Statewide,COU
2966_000.0,3863.0,4,Arterial,Statewide,COU
2966_000.5,6264.0,4,Arterial,Statewide,COU
2966_001.0,7094.0,4,Arterial,Statewide,COU
2966_001.5,6085.0,3,Arterial,Statewide,COT
2966_002.0,6554.0,3,Arterial,Statewide,COT
2966_002.5,3453.0,3,Arterial,Statewide,COT
2966_003.1,8791.0,3,Arterial,Statewide,COT
2966_003.7,4040.0,3,Arterial,Statewide,COT
2966_004.2,7065.0,3,Arterial,Statewide,COT
2966_004.7,4286.0,3,Arterial,Statewide,COT
2966_005.1,3712.0,4,Arterial,Statewide,COU
2966_005.2,3712.0,4,Arterial,Statewide,COU
2966_005.7,3712.0,3,Arterial,Statewide,COT
2967_000.0,500.0,4,Arterial,Statewide,COU
2967_000.5,500.0,4,Arterial,Statewide,COU
2967_001.0,500.0,3,Arterial,Statewide,COT
2967_001.5,500.0,3,Arterial,Statewide,COT
2968_000.0,3356.0,4,Arterial,Statewide,COU
2968_000.5,3356.0,4,Arterial,Statewide,COU
2968_001.1,16336.0,4,Arterial,Statewide,COU
2968_001.5,16336.0,3,Arterial,Statewide,COT
2968_002.0,4839.0,3,Arterial,Statewide,COT
2969_000.0,500.0,4,Arterial,Statewide,COU
2969_000.5,500.0,4,Arterial,Statewide,COU
2969_001.1,500.0,4,Arterial,Statewide,COU
2970_000.0,1892.0,4,Arterial,Statewide,COU
2972_000.0,4630.0,3,Arterial,Statewide,COT
2972_000.2,4630.0,3,Arterial,Statewide,COT
2972_000.5,5328.0,4,Arterial,Statewide,COU
2972_001.0,5328.0,4,Arterial,Statewide,COU
2972_001.4,4150.0,4,Arterial,Statewide,COU
2972_001.5,4150.0,4,Arterial,Statewide,COU
2974_000.0,3398.0,4,Arterial,Statewide,COU
2974_000.2,3398.0,4,Arterial,Statewide,COU
2974_000.5,9168.0,4,Arterial,Statewide,COU
2974_001.0,8818.0,4,Arterial,Statewide,COU
2974_001.5,9180.0,4,Arterial,Statewide,COU
2974_001.7,9180.0,4,Arterial,Statewide,COU
2974_001.9,19256.0,4,Arterial,Statewide,COU
2974_002.0,19256.0,4,Arterial,Statewide,COU
2974_002.5,13214.0,4,Arterial,Statewide,COU
2974_002.8,14942.0,3,Arterial,Statewide,COT
2974_003.5,12030.0,3,Arterial,Statewide,COT
2974_003.8,7961.0,3,Arterial,Statewide,COT
2974_004.1,7961.0,3,Arterial,Statewide,COT
2975_000.0,2233.0,3,Arterial,Statewide,COT
2975_000.4,2233.0,3,Arterial,Statewide,COT
2975_000.7,2233.0,3,Arterial,Statewide,COT
2975_001.1,2233.0,3,Arterial,Statewide,COT
2975_002.1,2102.0,3,Arterial,Statewide,COT
2975_002.4,2102.0,3,Arterial,Statewide,COT
2976_000.0,5679.0,4,Arterial,Statewide,COU
2976_000.7,5679.0,4,Arterial,Statewide,COU
2976_001.0,5679.0,4,Arterial,Statewide,COU
2977_000.0,500.0,4,Arterial,Statewide,COU
2977_000.5,500.0,3,Arterial,Statewide,COT
2978_000.0,31678.0,4,Arterial,Statewide,COU
2978_000.5,31678.0,4,Arterial,Statewide,COU
2979_000.0,500.0,3,Arterial,Statewide,COT
2979_001.0,500.0,3,Arterial,Statewide,COT
2979_001.2,500.0,3,Arterial,Statewide,COT
2979_001.4,500.0,3,Arterial,Statewide,COT
2980_000.0,3733.0,4,Arterial,Statewide,COU
2980_000.4,7256.0,4,Arterial,Statewide,COU
2980_000.9,8076.0,4,Arterial,Statewide,COU
2980_001.3,8076.0,4,Arterial,Statewide,COU
2982_000.0,2537.0,3,Arterial,Statewide,COT
2982_000.6,2537.0,3,Arterial,Statewide,COT
2982_001.1,2537.0,4,Arterial,Statewide,COU
2983_000.0,18783.0,4,Arterial,Statewide,COU
2983_000.5,20253.0,4,Arterial,Statewide,COU
2983_000.7,20534.0,4,Arterial,Statewide,COU
2983_000.8,27717.0,4,Arterial,Statewide,COU
2983_001.1,15029.0,4,Arterial,Statewide,COU
2983_001.6,12797.0,4,Arterial,Statewide,COU
2983_001.7,12797.0,4,Arterial,Statewide,COU
2983_002.1,12797.0,4,Arterial,Statewide,COU
2986_000.0,900.0,4,Arterial,Statewide,COU
2986_000.5,900.0,4,Arterial,Statewide,COU
2986_001.0,900.0,4,Arterial,Statewide,COU
2986_001.5,900.0,4,Arterial,Statewide,COU
2986_002.0,900.0,4,Arterial,Statewide,COU
2986_002.5,900.0,4,Arterial,Statewide,COU
2986_003.0,900.0,4,Arterial,Statewide,COU
2987_000.0,1000.0,3,Arterial,Statewide,COT
2987_000.6,1000.0,3,Arterial,Statewide,COT
2987_001.2,500.0,3,Arterial,Statewide,COT
2987_001.7,500.0,2,Arterial,Statewide,COS
2987_002.3,500.0,2,Arterial,Statewide,COS
2987_003.2,500.0,3,Arterial,Statewide,COT
2988_000.0,1000.0,4,Arterial,Statewide,COU
2988_000.3,1000.0,1,Arterial,Statewide,COP
2988_001.5,1000.0,1,Arterial,Statewide,COP
2990_000.0,3778.0,4,Arterial,Statewide,COU
2990_000.3,3778.0,4,Arterial,Statewide,COU
2990_000.4,5935.0,4,Arterial,Statewide,COU
2990_000.8,3000.0,3,Arterial,Statewide,COT
2991_000.0,500.0,4,Arterial,Statewide,COU
2991_000.7,500.0,3,Arterial,Statewide,COT
2991_001.2,500.0,3,Arterial,Statewide,COT
2993_000.0,500.0,4,Arterial,Statewide,COU
2993_000.7,500.0,4,Arterial,Statewide,COU
2994_000.0,5114.0,3,Arterial,Statewide,COT
2994_000.7,3211.0,3,Arterial,Statewide,COT
2995_000.0,0.0,3,Arterial,Statewide,COT
2995_001.1,1112.0,3,Arterial,Statewide,COT
2995_001.8,0.0,3,Arterial,Statewide,COT
2995_002.6,1051.0,3,Arterial,Statewide,COT
2995_003.7,1051.0,3,Arterial,Statewide,COT
2996_000.0,12427.0,4,Arterial,Statewide,COU
2996_000.1,12427.0,4,Arterial,Statewide,COU
2996_000.3,12427.0,4,Arterial,Statewide,COU
2996_000.4,12427.0,3,Arterial,Statewide,COT
2996_001.0,2102.0,4,Arterial,Statewide,COU
2998_000.0,0.0,2,Freeway,Statewide,XX3
2998_000.5,0.0,2,Arterial,Statewide,COS
2998_000.8,2355.0,3,Arterial,Statewide,COT
2998_001.5,1000.0,2,Arterial,Statewide,COS
2998_002.3,1000.0,2,Arterial,Statewide,COS
2999_000.0,13609.0,4,Arterial,Statewide,COU
2999_000.3,13609.0,4,Arterial,Statewide,COU
2999_000.6,13609.0,3,Arterial,Statewide,COT
2999_001.3,13609.0,3,Arterial,Statewide,COT
2999_001.5,3157.0,3,Arterial,Statewide,COT
2999_003.4,3157.0,4,Arterial,Statewide,COU
2999_003.8,3157.0,4,Arterial,Statewide,COU
3000_000.0,4328.0,3,Arterial,Statewide,COT
3000_000.4,4328.0,3,Arterial,Statewide,COT
3000_001.1,3157.0,4,Arterial,Statewide,COU
3002_000.4,4200.0,3,Arterial,Statewide,COT
3002_000.9,4200.0,3,Arterial,Statewide,COT
3004_000.4,1554.0,2,Arterial,Statewide,COS
3004_000.9,1554.0,2,Arterial,Statewide,COS
3004_001.1,5018.0,3,Freeway,Statewide,XX3
3004_002.1,18107.0,4,Arterial,Statewide,COU
3004_002.3,18107.0,4,Arterial,Statewide,COU
3004_002.5,10404.0,4,Arterial,Statewide,COU
3004_003.2,8556.0,4,Arterial,Statewide,COU
3004_003.3,5096.0,4,Arterial,Statewide,COU
3004_003.5,3265.0,4,Arterial,Statewide,COU
3004_004.2,3265.0,4,Arterial,Statewide,COU
3006_000.0,9411.0,3,Arterial,Statewide,COT
3006_000.4,6521.0,3,Arterial,Statewide,COT
3006_000.8,6521.0,4,Arterial,Statewide,COU
3006_001.6,12103.0,4,Arterial,Statewide,COU
3006_001.9,9397.0,4,Arterial,Statewide,COU
3007_000.0,500.0,3,Arterial,Statewide,COT
3008_000.0,3157.0,4,Arterial,Statewide,COU
3008_000.6,10400.0,4,Arterial,Statewide,COU
3008_001.0,10400.0,4,Arterial,Statewide,COU
3008_001.3,10400.0,4,Arterial,Statewide,COU
3008_001.5,10400.0,4,Arterial,Statewide,COU
3010_000.0,2025.0,3,Arterial,Statewide,COT
3010_000.3,2025.0,3,Arterial,Statewide,COT
3010_000.8,2025.0,4,Arterial,Statewide,COU
3010_001.3,2025.0,4,Arterial,Statewide,COU
3010_001.5,549.0,4,Arterial,Statewide,COU
3011_000.0,1096.0,4,Arterial,Statewide,COU
3012_000.0,5033.0,3,Arterial,Statewide,COT
3012_000.5,5033.0,4,Arterial,Statewide,COU
3012_001.1,6713.0,4,Arterial,Statewide,COU
3012_001.3,20932.0,4,Arterial,Statewide,COU
3012_001.5,12007.0,4,Arterial,Statewide,COU
3014_000.0,1189.0,3,Arterial,Statewide,COT
3014_001.2,8761.0,4,Arterial,Statewide,COU
3014_001.4,8761.0,4,Arterial,Statewide,COU
3015_000.0,7485.0,4,Arterial,Statewide,COU
3015_000.9,13101.0,4,Arterial,Statewide,COU
3015_001.4,14575.0,4,Arterial,Statewide,COU
3015_001.9,7850.0,4,Arterial,Statewide,COU
3015_002.4,8225.0,4,Arterial,Statewide,COU
3015_003.0,9576.0,4,Arterial,Statewide,COU
3015_003.5,9576.0,4,Arterial,Statewide,COU
3017_000.0,500.0,4,Arterial,Statewide,COU
3020_000.0,11828.0,4,Arterial,Statewide,COU
3020_000.3,11828.0,4,Arterial,Statewide,COU
3020_000.6,19777.0,4,Arterial,Statewide,COU
3020_001.2,25161.0,4,Arterial,Statewide,COU
3020_001.4,25161.0,4,Arterial,Statewide,COU
3020_001.5,25161.0,4,Arterial,Statewide,COU
3020_001.7,25161.0,4,Arterial,Statewide,COU
3020_001.9,27148.0,4,Arterial,Statewide,COU
3020_002.2,27148.0,4,Arterial,Statewide,COU
3020_002.4,27148.0,4,Arterial,Statewide,COU
3020_002.6,27148.0,3,Arterial,Statewide,COT
3020_002.7,14699.0,4,Arterial,Statewide,COU
3020_003.2,21655.0,3,Arterial,Statewide,COT
3020_003.3,17770.0,4,Arterial,Statewide,COU
3020_003.5,17770.0,4,Arterial,Statewide,COU
3022_000.0,19801.0,4,Arterial,Statewide,COU
3022_000.1,22202.0,4,Arterial,Statewide,COU
3022_000.4,14807.0,4,Arterial,Statewide,COU
3024_000.3,3157.0,4,Arterial,Statewide,COU
3024_000.5,3157.0,4,Arterial,Statewide,COU
3024_000.7,3157.0,4,Arterial,Statewide,COU
3026_000.0,1112.0,4,Arterial,Statewide,COU
3026_001.2,1112.0,3,Arterial,Statewide,COT
3029_000.0,11362.0,4,Arterial,Statewide,COU
3030_000.0,10064.0,4,Arterial,Statewide,COU
3030_000.6,8008.0,4,Arterial,Statewide,COU
3030_000.8,4597.0,4,Arterial,Statewide,COU
3031_000.0,5349.0,3,Arterial,Statewide,COT
3031_000.4,885.0,3,Arterial,Statewide,COT
3031_002.2,3502.0,2,Arterial,Statewide,COS
3031_003.1,3210.0,4,Arterial,Statewide,COU
3032_000.0,5121.0,4,Arterial,Statewide,COU
3032_000.3,5952.0,4,Arterial,Statewide,COU
3032_000.5,5952.0,4,Arterial,Statewide,COU
3032_000.7,5952.0,4,Arterial,Statewide,COU
3032_000.9,5952.0,4,Arterial,Statewide,COU
3032_001.0,8657.0,4,Arterial,Statewide,COU
3033_000.0,7876.0,4,Arterial,Statewide,COU
3034_000.0,1112.0,4,Arterial,Statewide,COU
3034_000.8,1112.0,4,Arterial,Statewide,COU
3034_001.0,7500.0,4,Arterial,Statewide,COU
3035_000.0,8539.0,3,Arterial,Statewide,COT
3035_000.3,3482.0,3,Arterial,Statewide,COT
3035_000.9,3482.0,2,Arterial,Statewide,COS
3035_001.4,0.0,2,Arterial,Statewide,COS
3035_003.2,0.0,2,Arterial,Statewide,COS
3037_000.0,500.0,2,Arterial,Statewide,COS
3037_000.4,500.0,2,Arterial,Statewide,COS
3038_000.0,1000.0,4,Arterial,Statewide,COU
3038_000.4,1000.0,4,Arterial,Statewide,COU
3038_000.8,1000.0,4,Arterial,Statewide,COU
3038_001.1,1000.0,4,Arterial,Statewide,COU
3038_001.3,1813.0,4,Arterial,Statewide,COU
3039_000.0,500.0,2,Arterial,Statewide,COS
3039_000.2,500.0,2,Arterial,Statewide,COS
3039_000.6,500.0,2,Arterial,Statewide,COS
3039_001.7,500.0,2,Arterial,Statewide,COS
3040_000.0,12108.0,4,Arterial,Statewide,COU
3040_000.2,10533.0,4,Arterial,Statewide,COU
3040_000.6,9672.0,4,Arterial,Statewide,COU
3040_001.1,9672.0,3,Arterial,Statewide,COT
3040_002.5,6254.0,3,Arterial,Statewide,COT
3040_003.3,3856.0,4,Arterial,Statewide,COU
3041_000.0,500.0,2,Arterial,Statewide,COS
3042_000.0,8798.0,4,Arterial,Statewide,COU
3042_000.3,8798.0,4,Arterial,Statewide,COU
3042_000.5,14330.0,4,Arterial,Statewide,COU
3042_000.8,18238.0,4,Arterial,Statewide,COU
3042_001.0,18238.0,4,Arterial,Statewide,COU
3042_001.3,18842.0,4,Arterial,Statewide,COU
3042_001.5,18842.0,4,Arterial,Statewide,COU
3042_001.6,18344.0,4,Arterial,Statewide,COU
3042_002.0,16093.0,4,Arterial,Statewide,COU
3042_002.5,5997.0,4,Arterial,Statewide,COU
3044_000.0,4175.0,4,Arterial,Statewide,COU
3044_000.2,4175.0,4,Arterial,Statewide,COU
3050_000.0,8518.0,4,Arterial,Statewide,COU
3050_000.6,8518.0,4,Arterial,Statewide,COU
3050_000.8,8518.0,4,Arterial,Statewide,COU
3054_000.0,2996.0,3,Arterial,Statewide,COT
3056_000.0,6130.0,3,Arterial,Statewide,COT
3056_001.3,915.0,3,Arterial,Statewide,COT
3058_000.0,5405.0,4,Arterial,Statewide,COU
3059_000.0,500.0,2,Arterial,Statewide,COS
3059_000.1,500.0,3,Arterial,Statewide,COT
3059_000.6,500.0,3,Arterial,Statewide,COT
3060_000.0,565.0,2,Arterial,Statewide,COS
3061_000.0,108.0,3,Arterial,Statewide,COT
3061_000.5,108.0,3,Arterial,Statewide,COT
3061_001.0,108.0,4,Arterial,Statewide,COU
3061_001.4,108.0,4,Arterial,Statewide,COU
3062_000.0,15738.0,3,Arterial,Statewide,COT
3062_000.3,15738.0,3,Arterial,Statewide,COT
3062_000.6,15738.0,3,Arterial,Statewide,COT
3062_000.7,15738.0,3,Arterial,Statewide,COT
3062_001.1,15738.0,3,Arterial,Statewide,COT
3062_001.2,1000.0,3,Arterial,Statewide,COT
3062_001.3,1000.0,3,Arterial,Statewide,COT
3063_000.0,500.0,3,Arterial,Statewide,COT
3063_000.8,500.0,3,Arterial,Statewide,COT
3064_000.0,2950.0,4,Arterial,Statewide,COU
3064_000.4,2950.0,3,Arterial,Statewide,COT
3065_000.0,1000.0,3,Arterial,Statewide,COT
3067_000.0,1060.0,3,Arterial,Statewide,COT
3067_000.3,1060.0,3,Arterial,Statewide,COT
3067_000.6,2602.0,4,Arterial,Statewide,COU
3067_001.0,2602.0,4,Arterial,Statewide,COU
3069_000.0,500.0,3,Arterial,Statewide,COT
3069_001.1,500.0,2,Arterial,Statewide,COS
3070_000.0,755.0,3,Arterial,Statewide,COT
3071_000.0,500.0,3,Arterial,Statewide,COT
3071_000.8,500.0,3,Arterial,Statewide,COT
3071_001.8,500.0,3,Arterial,Statewide,COT
3071_002.1,500.0,4,Arterial,Statewide,COU
3080_000.0,15739.0,4,Arterial,Statewide,COU
3080_000.4,14936.0,3,Arterial,Statewide,COT
3082_000.0,3065.0,3,Arterial,Statewide,COT
3084_000.0,8840.0,3,Arterial,Statewide,COT
3084_000.5,8840.0,3,Arterial,Statewide,COT
3084_000.9,5955.0,3,Arterial,Statewide,COT
3084_001.3,5521.0,3,Arterial,Statewide,COT
3084_001.7,4444.0,3,Arterial,Statewide,COT
3086_000.0,1459.0,3,Arterial,Statewide,COT
3086_000.4,1459.0,4,Arterial,Statewide,COU
3088_000.0,1892.0,3,Arterial,Statewide,COT
3090_000.0,1892.0,3,Arterial,Statewide,COT
3306_000.0,6156.0,1,Arterial,Statewide,COQ
3306_002.4,6156.0,1,Arterial,Statewide,COQ
3306_003.4,6156.0,1,Arterial,Statewide,COQ
3306_004.8,6472.0,1,Arterial,Statewide,COQ
3306_005.5,6472.0,1,Arterial,Statewide,COQ
3308_000.0,12223.0,2,Arterial,Statewide,COS
3308_000.5,12223.0,3,Arterial,Statewide,COT
3308_001.5,13213.0,3,Arterial,Statewide,COT
3308_002.0,13213.0,3,Arterial,Statewide,COT
3308_002.5,15230.0,3,Arterial,Statewide,COT
3308_002.7,15230.0,3,Arterial,Statewide,COT
3310_000.0,7820.0,3,Arterial,Statewide,COT
3310_000.5,7820.0,3,Arterial,Statewide,COT
3311_000.0,4733.0,3,Arterial,Statewide,COT
3315_000.0,10065.0,3,Arterial,Statewide,COT
3315_000.6,10065.0,3,Arterial,Statewide,COT
3316_000.0,7279.0,3,Arterial,Statewide,COT
3316_000.6,9991.0,3,Arterial,Statewide,COT
3316_000.8,9991.0,3,Arterial,Statewide,COT
3316_001.6,11540.0,3,Arterial,Statewide,COT
3316_001.7,10180.0,3,Arterial,Statewide,COT
3316_001.8,10180.0,3,Arterial,Statewide,COT
3318_000.0,10594.0,3,Arterial,Statewide,COT
3320_000.0,0.0,3,Arterial,Statewide,COT
3320_000.3,0.0,2,Arterial,Statewide,COS
3320_000.8,0.0,3,Arterial,Statewide,COT
3320_001.8,0.0,3,Arterial,Statewide,COT
3320_002.4,0.0,2,Arterial,Statewide,COS
3321_000.0,0.0,2,Arterial,Statewide,COS
3322_000.0,2588.0,3,Arterial,Statewide,COT
3327_000.4,509.0,3,Arterial,Statewide,COT
3328_000.0,16366.0,4,Arterial,Statewide,COU
3328_000.6,12898.0,3,Arterial,Statewide,COT
3328_001.0,12898.0,3,Arterial,Statewide,COT
3328_001.2,8396.0,3,Arterial,Statewide,COT
3330_000.0,6288.0,3,Arterial,Statewide,COT
3336_000.0,2761.0,3,Arterial,Statewide,COT
3340_000.0,1117.0,3,Arterial,Statewide,COT
3340_000.8,1591.0,3,Arterial,Statewide,COT
3342_000.0,108.0,3,Arterial,Statewide,COT
3344_000.0,2939.0,2,Arterial,Statewide,COS
3344_001.5,2939.0,3,Arterial,Statewide,COT
3344_002.2,3568.0,3,Arterial,Statewide,COT
3345_000.0,509.0,3,Arterial,Statewide,COT
3346_000.0,2712.0,3,Arterial,Statewide,COT
3346_000.8,2712.0,4,Arterial,Statewide,COU
3346_001.0,2712.0,3,Arterial,Statewide,COT
3347_000.0,509.0,3,Arterial,Statewide,COT
3347_000.7,509.0,3,Arterial,Statewide,COT
3348_000.0,4807.0,4,Arterial,Statewide,COU
3348_000.8,4807.0,4,Arterial,Statewide,COU
3350_000.0,3098.0,4,Arterial,Statewide,COU
3350_000.3,3098.0,4,Arterial,Statewide,COU
3354_000.0,26295.0,4,Arterial,Statewide,COU
3354_000.4,19871.0,4,Arterial,Statewide,COU
3354_000.5,19871.0,4,Arterial,Statewide,COU
3354_000.6,19871.0,4,Arterial,Statewide,COU
3354_001.4,23017.0,4,Arterial,Statewide,COU
3354_001.7,3683.0,4,Arterial,Statewide,COU
3354_002.1,2732.0,4,Arterial,Statewide,COU
3354_002.6,9133.0,4,Arterial,Statewide,COU
3354_003.7,11268.0,4,Arterial,Statewide,COU
3354_004.1,11268.0,4,Arterial,Statewide,COU
3355_000.0,115.0,2,Arterial,Statewide,COS
3355_000.5,115.0,2,Arterial,Statewide,COS
3355_001.0,115.0,3,Arterial,Statewide,COT
3356_000.0,11823.0,4,Arterial,Statewide,COU
3356_000.1,11823.0,4,Arterial,Statewide,COU
3356_000.3,18986.0,4,Arterial,Statewide,COU
3356_000.4,16551.0,4,Arterial,Statewide,COU
3356_000.6,16551.0,4,Arterial,Statewide,COU
3356_001.2,14614.0,4,Arterial,Statewide,COU
3356_001.4,14614.0,4,Arterial,Statewide,COU
3357_000.0,1546.0,3,Arterial,Statewide,COT
3357_000.7,1546.0,4,Arterial,Statewide,COU
3358_000.0,5517.0,2,Arterial,Statewide,COS
3358_000.9,3157.0,2,Arterial,Statewide,COS
3358_001.4,3157.0,2,Arterial,Statewide,COS
3358_001.9,3157.0,2,Arterial,Statewide,COS
3358_002.9,3157.0,2,Arterial,Statewide,COS
